time,open,high,low,close,"Pattern Alert",Volume
1580076000,0.68116,0.6812,0.681,0.68113,0,0
1580076300,0.68113,0.68126,0.6811,0.68125,0,0
1580076600,0.68125,0.68165,0.68123,0.68156,0,0
1580076900,0.68156,0.68177,0.68145,0.68148,0,0
1580077200,0.68148,0.68152,0.68129,0.68141,0,0
1580077500,0.68141,0.68151,0.68139,0.68151,0,0
1580077800,0.68151,0.68156,0.68136,0.68151,0,0
1580078100,0.68151,0.68155,0.68145,0.68146,0,0
1580078400,0.68146,0.6816,0.68116,0.6816,0,0
1580078700,0.6816,0.68162,0.68155,0.68157,0,0
1580079000,0.68157,0.68159,0.68145,0.68147,0,0
1580079300,0.68147,0.68151,0.68143,0.68151,0,0
1580079600,0.68151,0.68155,0.68128,0.6813,0,0
1580079900,0.6813,0.6813,0.68096,0.68106,0,0
1580080200,0.68106,0.6811,0.68101,0.68109,0,0
1580080500,0.68109,0.68128,0.6809,0.68095,0,0
1580080800,0.68095,0.68097,0.68071,0.68079,0,0
1580081100,0.68079,0.68083,0.68048,0.6807,0,0
1580081400,0.6807,0.6808,0.68063,0.68079,0,0
1580081700,0.68079,0.68079,0.68056,0.68056,0,0
1580082000,0.68056,0.68068,0.6804,0.6804,0,0
1580082300,0.6804,0.68065,0.68037,0.6805,0,0
1580082600,0.6805,0.68052,0.68015,0.68017,0,0
1580082900,0.68017,0.68022,0.68009,0.68012,0,0
1580083200,0.68012,0.68074,0.68011,0.68065,0,0
1580083500,0.68065,0.68105,0.68056,0.68101,0,0
1580083800,0.68101,0.68121,0.68101,0.68112,0,0
1580084100,0.68112,0.68155,0.68111,0.68148,0,0
1580084400,0.68148,0.68153,0.68137,0.68144,0,0
1580084700,0.68144,0.68166,0.68136,0.68148,0,0
1580085000,0.68148,0.68148,0.68122,0.68128,0,0
1580085300,0.68128,0.68155,0.68125,0.68155,0,0
1580085600,0.68155,0.68164,0.6815,0.68154,0,0
1580085900,0.68154,0.68161,0.68151,0.68153,0,0
1580086200,0.68153,0.6816,0.68145,0.68145,0,0
1580086500,0.68145,0.68153,0.68128,0.68137,0,0
1580086800,0.68137,0.68151,0.68137,0.68147,0,0
1580087100,0.68147,0.68148,0.68119,0.68119,0,0
1580087400,0.68119,0.68128,0.68105,0.68107,0,0
1580087700,0.68107,0.68107,0.68095,0.68106,0,0
1580088000,0.68106,0.68125,0.68106,0.68106,0,0
1580088300,0.68106,0.68121,0.68106,0.68119,0,0
1580088600,0.68119,0.68122,0.68109,0.68109,0,0
1580088900,0.68109,0.6811,0.68097,0.68103,0,0
1580089200,0.68103,0.68105,0.68087,0.68088,0,0
1580089500,0.68088,0.68091,0.68082,0.68087,0,0
1580089800,0.68087,0.68096,0.68077,0.68077,0,0
1580090100,0.68077,0.68095,0.68077,0.68088,0,0
1580090400,0.68088,0.68089,0.68067,0.68067,0,0
1580090700,0.68067,0.68069,0.68056,0.68058,0,0
1580091000,0.68058,0.6807,0.6805,0.6807,0,0
1580091300,0.6807,0.6807,0.68038,0.68039,0,0
1580091600,0.68039,0.6805,0.68038,0.6805,0,0
1580091900,0.6805,0.6805,0.68024,0.68028,0,0
1580092200,0.68028,0.68038,0.68021,0.6803,0,0
1580092500,0.6803,0.68041,0.6802,0.68028,0,0
1580092800,0.68028,0.68058,0.68021,0.68054,0,0
1580093100,0.68054,0.68073,0.68046,0.68057,0,0
1580093400,0.68057,0.68058,0.68024,0.68027,0,0
1580093700,0.68027,0.68032,0.68017,0.68018,0,0
1580094000,0.68018,0.68031,0.68012,0.68022,0,0
1580094300,0.68022,0.68026,0.68017,0.68022,0,0
1580094600,0.68022,0.68052,0.68022,0.68052,0,0
1580094900,0.68052,0.68057,0.68046,0.68052,0,0
1580095200,0.68052,0.68061,0.68052,0.68056,0,0
1580095500,0.68056,0.68063,0.6805,0.68062,0,0
1580095800,0.68062,0.68074,0.68053,0.68072,0,0
1580096100,0.68072,0.68083,0.68071,0.68078,0,0
1580096400,0.68078,0.68087,0.68078,0.68082,0,0
1580096700,0.68082,0.68089,0.68068,0.68068,0,0
1580097000,0.68068,0.68089,0.68064,0.68088,0,0
1580097300,0.68088,0.68088,0.68075,0.68076,0,0
1580097600,0.68076,0.68087,0.68067,0.6807,0,0
1580097900,0.6807,0.68077,0.68065,0.6807,0,0
1580098200,0.6807,0.68078,0.68059,0.6806,0,0
1580098500,0.6806,0.68071,0.68059,0.68069,0,0
1580098800,0.68069,0.68072,0.68065,0.6807,0,0
1580099100,0.6807,0.6807,0.68056,0.68056,0,0
1580099400,0.68056,0.68071,0.68056,0.68068,0,0
1580099700,0.68068,0.68071,0.68055,0.68056,0,0
1580100000,0.68056,0.68064,0.68056,0.68058,0,0
1580100300,0.68058,0.68071,0.68058,0.6807,0,0
1580100600,0.6807,0.6807,0.68066,0.68066,0,0
1580100900,0.68066,0.68067,0.68058,0.68059,0,0
1580101200,0.68059,0.6806,0.68049,0.68056,0,0
1580101500,0.68056,0.68058,0.68046,0.68047,0,0
1580101800,0.68047,0.68054,0.6804,0.68042,0,0
1580102100,0.68042,0.68042,0.68026,0.6803,0,0
1580102400,0.6803,0.6803,0.68017,0.68018,0,0
